what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314369202271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314369206697
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314369207805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314369227145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314369228075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314369260989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314369263252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314369263420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314369263669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314369263887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314369264805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314369279772
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314369312437
